index,case_dir,sim_id,r_p
188,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05776,bcc_lattice_rp_05776,0.05776195523910478
189,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05777,bcc_lattice_rp_05777,0.05777995559911198
190,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05779,bcc_lattice_rp_05779,0.05779895597911958
191,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05781,bcc_lattice_rp_05781,0.057816956339126785
192,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05783,bcc_lattice_rp_05783,0.057835956719134385
193,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05785,bcc_lattice_rp_05785,0.05785395707914159
194,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05787,bcc_lattice_rp_05787,0.05787295745914919
195,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05789,bcc_lattice_rp_05789,0.05789095781915639
196,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05790,bcc_lattice_rp_05790,0.05790995819916399
197,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05792,bcc_lattice_rp_05792,0.05792795855917118
198,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05794,bcc_lattice_rp_05794,0.05794695893917878
199,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05796,bcc_lattice_rp_05796,0.057964959299185985
200,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05798,bcc_lattice_rp_05798,0.057983959679193585
201,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05800,bcc_lattice_rp_05800,0.05800196003920079
202,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05802,bcc_lattice_rp_05802,0.05802096041920839
203,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05803,bcc_lattice_rp_05803,0.05803896077921559
204,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05805,bcc_lattice_rp_05805,0.05805796115922319
205,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05807,bcc_lattice_rp_05807,0.05807596151923039
206,/mnt/ssd1/joshgregory/clotsimnet_3d_300/bcc_lattice_rp_05809,bcc_lattice_rp_05809,0.05809496189923799
